col_num,subset,density_in_train,density_in_unseen,d0_mark,density_diff,unseen_centroid,dist_train_d0,data_similarity,div_index
1972,training,,,,,,,,
1973,training,,,,,,,,
1974,training,,,,,,,,
1975,training,,,,,,,,
1976,training,,,,,,,,
1977,training,,,,,,,,
1978,training,,,,,,,,
1979,training,,,,,,,,
1980,training,,,,,,,,
1981,training,,,,,,,,
1982,training,,,,,,,,
1983,training,,,,,,,,
1984,training,,,,,,,,
1985,training,,,,,,,,
1986,training,,,,,,,,
1987,training,,,,,,,,
1988,training,,,,,,,,
1989,training,,,,,,,,
1990,training,,,,,,,,
1991,training,,,,,,,,
1992,training,,,,,,,,
1993,training,,,,,,,,
1994,training,,,,,,,,
1995,training,,,,,,,,
1996,training,,,,,,,,
1997,training,,,,,,,,
1998,training,,,,,,,,
1999,training,,,,,,,,
2000,unseen,0.379,0.212,,-0.167,,0.3520422431269335,2.6392428839649145,0.3336002017874551
2001,unseen,0.1615,0.076,,-0.0855,,0.9863212793692246,3.009935426621875,0.3562658625953804
2002,unseen,0.2585,0.125,,-0.1335,,0.6656645676559241,3.245911951197939,0.3357295626806878
2003,unseen,0.5345,0.328,,-0.20649999999999996,,0.40763669657439444,1.5152104229615786,0.3333929818939272
2004,unseen,0.105,0.054,,-0.051,,0.6939922647809764,3.1443987238200837,0.3423686992031226
2005,unseen,0.3115,0.197,,-0.11449999999999999,,0.4031984601234759,3.12168531319962,0.33429461088551254
2006,unseen,0.1775,0.086,,-0.0915,,0.6666928134114894,2.6918944761469326,0.33817500448507964
2007,unseen,0.3375,0.22,,-0.11750000000000002,,0.45118387182662667,2.219299149758456,0.3343259267023413
2008,unseen,0.096,0.174,,0.07799999999999999,,0.9381218991461352,3.3411948301185155,0.3342014803253808
2009,unseen,0.1965,0.102,,-0.09450000000000001,,0.7476955925339769,2.395470702914378,0.3364338729258174
2010,unseen,0.0725,0.06,,-0.012499999999999997,,1.2803395937777076,3.5127517177785315,0.3361860847333821
2011,unseen,0.1455,0.083,,-0.062499999999999986,,0.6624449225572773,2.9924983514247425,0.3387870613806747
2012,unseen,0.278,0.191,,-0.08700000000000002,,0.2606908073379762,2.6335921462133927,0.3337736886669266
2013,unseen,0.184,0.098,,-0.086,,0.8467098077849843,2.3327362460271837,0.3432110764311592
2014,unseen,0.3075,0.178,,-0.1295,,0.666111957441693,1.8400735203193754,0.33377834837575926
2015,unseen,0.4265,0.241,,-0.1855,,0.6011040710029926,1.4714498155221831,0.3338818487815029
2016,unseen,0.4265,0.212,,-0.2145,,0.8110510155870941,2.2467783267997996,0.33479728607830056
2017,unseen,0.3845,0.396,,0.01150000000000001,,0.47614149484407675,2.9602427560375424,0.33355705698132415
2018,unseen,0.2955,0.166,,-0.12949999999999998,,0.5022100563362956,3.155796180946508,0.33398949276606427
2019,unseen,0.505,0.393,,-0.11199999999999999,,0.6479013187957453,2.3930643682667343,0.33337832952459706
2020,unseen,0.2415,0.129,,-0.11249999999999999,,0.3720778998287168,3.2594229893093076,0.3339989131747374
2021,unseen,0.5985,0.391,,-0.20750000000000002,,0.3890827737425349,1.4610865736646677,0.3334360954127834
2022,unseen,0.252,0.179,,-0.07300000000000001,,0.7703101292047204,3.150515518956369,0.3336163747840415
2023,unseen,0.2285,0.272,,0.04350000000000001,,0.6792954049310503,3.734739735146498,0.3358552393802857
2024,unseen,0.3305,0.174,,-0.15650000000000003,,0.8270930896061155,1.5092544155259238,0.3347929821484815
2025,unseen,0.147,0.21,,0.063,,0.8611050320786117,2.845202364110018,0.3336152532238978
2026,unseen,0.36,0.25,,-0.10999999999999999,,0.36334969557852065,2.811480492366511,0.33369564237449345
2027,unseen,0.5175,0.37,,-0.14749999999999996,,0.4906180752399653,1.4637418079656719,0.33354399019080894
2028,unseen,0.09,0.044,,-0.046,,0.788651657396755,3.418093171418928,0.33930451043626264
2029,unseen,0.373,0.204,,-0.169,,0.24028841033482043,2.843207391614813,0.33353306725726956
2030,unseen,0.205,0.091,,-0.11399999999999999,,0.6039687121153093,2.680525544320009,0.3412155936734239
2031,unseen,0.2275,0.117,,-0.1105,,0.551691297310721,2.4416232897207495,0.3350368169086211
2032,unseen,0.329,0.246,,-0.08300000000000002,,0.4699581476027576,2.7973861242969447,0.3333480616385165
2033,unseen,0.117,0.066,,-0.051000000000000004,,0.8183703638899131,4.108458922529172,0.33566221525353807
2034,unseen,0.156,0.099,,-0.056999999999999995,,0.7961591292096238,3.2292951177057865,0.334376689565176
2035,unseen,0.0365,0.015,,-0.0215,,0.9178150360485934,3.969340274389975,0.39491778014869006
2036,unseen,0.197,0.102,,-0.09500000000000001,,0.6649242041587727,2.296685257315436,0.3360838598134566
2037,unseen,0.3715,0.348,,-0.02350000000000002,,0.40871326805858027,2.810206136949551,0.33357788426130086
2038,unseen,0.2425,0.11,,-0.1325,,0.6457310565900581,2.1339759016694484,0.3431460903820425
2039,unseen,0.3735,0.396,,0.02250000000000002,,0.33617000237388994,2.746165520527926,0.3334532105514697
2040,unseen,0.463,0.256,,-0.20700000000000002,,0.6194019547237576,1.956999595489024,0.33372556101902245
2041,unseen,0.081,0.044,,-0.037000000000000005,,1.1527841286816911,3.2771846665620408,0.35060586734693877
2042,unseen,0.1715,0.112,,-0.05950000000000001,,0.880533553669486,3.2588529712203758,0.33433341749779066
2043,unseen,0.335,0.198,,-0.137,,0.5760826772712064,3.092061808052561,0.33356964548258455
2044,unseen,0.3645,0.317,,-0.04749999999999999,,0.47807100694377186,2.9909839991291487,0.33367971332804497
2045,unseen,0.2565,0.211,,-0.04550000000000001,,0.611497066994126,3.7526224532953076,0.3347022499443083
2046,unseen,0.3435,0.221,,-0.12250000000000003,,0.6805076305687573,2.514262473671065,0.3337365077862034
2047,unseen,0.435,0.324,,-0.11099999999999999,,0.49256589730651923,2.580377027487793,0.3333534699959645
2048,unseen,0.4895,0.333,,-0.15649999999999997,,0.7054636238437173,2.4439345272964395,0.3334097769836132
2049,unseen,0.1535,0.18,,0.026499999999999996,,0.7634068889000445,2.8052313322206315,0.3342378714458486
2050,unseen,0.065,0.044,,-0.021000000000000005,,0.758783369782113,3.648972301762372,0.3521591853144971
2051,unseen,0.3775,0.251,,-0.1265,,0.47187533532049497,1.6119189107665008,0.334111667585738
2052,unseen,0.417,0.369,,-0.04799999999999999,,0.6310515478750823,1.7011279816646858,0.3333672035089502
2053,unseen,0.0895,0.05,,-0.03949999999999999,,0.8787574175690512,4.8652878193754105,0.3994674012855831
2054,unseen,0.082,0.039,,-0.043000000000000003,,0.7324738873154277,4.731759773559688,0.4580964285594815
2055,unseen,0.3345,0.159,,-0.17550000000000002,,0.8127609221405441,2.3472221684298247,0.3378422763980196
2056,unseen,0.202,0.112,,-0.09000000000000001,,0.5853130436346115,2.3081157539980364,0.3380574419468378
2057,unseen,0.194,0.093,,-0.101,,0.8333333931698553,3.0162342773497985,0.34570958744300617
2058,unseen,0.2735,0.126,,-0.14750000000000002,,0.7520685098953859,2.856708258358559,0.3399423176850809
2059,unseen,0.224,0.125,,-0.099,,1.000340721640276,2.518129486841134,0.3363626128964503
2060,unseen,0.35,0.192,,-0.15799999999999997,,0.40125122890403014,1.9007577895630445,0.3340225796200833
2061,unseen,0.0795,0.042,,-0.0375,,0.5457801851866277,3.7743403106996665,0.402302568271742
2062,unseen,0.087,0.032,,-0.05499999999999999,,0.82799513594359,4.231259730092004,0.42472735455975186
2063,unseen,0.105,0.057,,-0.047999999999999994,,0.9512778706914159,3.2310029790869246,0.3334081523352763
2064,unseen,0.4805,0.309,,-0.17149999999999999,,0.8867180751193251,1.279700242686971,0.3334926290030314
2065,unseen,0.3495,0.208,,-0.1415,,1.00014742994909,1.8545090786160412,0.3344357473508748
2066,unseen,0.0785,0.03,,-0.0485,,1.8402696921294952,3.565314678372372,0.35703299096721064
2067,unseen,0.2545,0.261,,0.006500000000000006,,0.6596720986976327,3.4231478922238914,0.3352726296335365
2068,unseen,0.126,0.06,,-0.066,,0.7378825602733662,3.41557717650616,0.3473178084268629
2069,unseen,0.3165,0.167,,-0.1495,,0.48788283686374556,2.684167570780267,0.33459186759377596
2070,unseen,0.2305,0.176,,-0.05450000000000002,,0.4085445041975094,3.525627165817146,0.3433557398304611
2071,unseen,0.2515,0.139,,-0.11249999999999999,,0.9367070485161592,2.7194338932264417,0.33540067616959063
2072,unseen,0.5025,0.317,,-0.18549999999999994,,0.8770188562578567,1.3486768517049232,0.33380313110262905
2073,unseen,0.388,0.351,,-0.03700000000000003,,0.4313559618534739,2.482835747092451,0.3341274451973609
2074,unseen,0.1135,0.058,,-0.0555,,0.46393704195732227,4.023017090229757,0.3343126266177484
2075,unseen,0.101,0.043,,-0.05800000000000001,,0.5388003478568855,3.020850330429951,0.355919351600802
2076,unseen,0.125,0.146,,0.02099999999999999,,0.5079491698064496,4.155521562087652,0.3554505631732391
2077,unseen,0.099,0.049,,-0.05,,0.5894887105909884,5.117197740680607,0.4679140833931989
2078,unseen,0.091,0.043,,-0.048,,0.5174141526066227,3.218993014557156,0.347075551616729
2079,unseen,0.0405,0.021,,-0.0195,,0.9973605058368072,5.399162644423014,0.5624593892137753
2080,unseen,0.1965,0.183,,-0.013500000000000012,,0.5891675090971884,3.4699847538875055,0.33581737167543657
2081,unseen,0.242,0.102,,-0.14,,0.6728691835311127,2.927709313956726,0.34822177544065336
2082,unseen,0.0605,0.033,,-0.027499999999999997,,1.346976442048518,3.904114862593637,0.3386034553641154
2083,unseen,0.4525,0.384,,-0.0685,,0.3618028085696155,2.417811023813019,0.3335214368170958
2084,unseen,0.255,0.148,,-0.10700000000000001,,0.5381601223068531,1.9748057598462525,0.33401878893279
2085,unseen,0.4875,0.312,,-0.1755,,0.3839796655832071,2.3727094032471783,0.3333607681104482
2086,unseen,0.27,0.204,,-0.06600000000000003,,0.6799273252063913,2.8372005066428345,0.3340835301062574
2087,unseen,0.2205,0.125,,-0.0955,,0.6993424340762805,3.326542849366623,0.3357847318027025
2088,unseen,0.307,0.16,,-0.147,,0.43581046126518674,1.6328912398366084,0.33697213444412527
2089,unseen,0.356,0.34,,-0.01599999999999996,,0.37697875249621876,2.939760167280519,0.33369521279001857
2090,unseen,0.151,0.07,,-0.08099999999999999,,0.7534626826737714,2.493421912014248,0.33924653381027936
2091,unseen,0.4195,0.37,,-0.04949999999999999,,0.42987402065244673,2.3870890976169936,0.33376762531281484
2092,unseen,0.0485,0.016,,-0.0325,,1.2967464374677042,4.296005140735831,0.42844158790170134
2093,unseen,0.161,0.072,,-0.08900000000000001,,0.7306783859697548,2.8098967898844394,0.33832214954283196
2094,unseen,0.3595,0.2,,-0.15949999999999998,,0.6445883963120951,1.6827123488082838,0.33369564179999867
2095,unseen,0.2685,0.266,,-0.0025000000000000022,,0.9957908185654605,2.9985769106464266,0.33333657489403135
2096,unseen,0.431,0.287,,-0.14400000000000002,,0.4167806045554979,2.630013580039151,0.33340420342022337
2097,unseen,0.1575,0.084,,-0.0735,,0.5712686949096019,2.822050321862844,0.3375435006371924
2098,unseen,0.4235,0.245,,-0.1785,,0.33363861746965884,2.1217477945877943,0.3337854072932897
2099,unseen,0.3195,0.267,,-0.05249999999999999,,0.601411523396705,2.820673636318469,0.3349122168815344
2100,unseen,0.449,0.248,,-0.201,,0.7026099413116127,2.3349407303964687,0.3334644554279106
2101,unseen,0.305,0.144,,-0.161,,0.6839505203399029,2.687067016589103,0.3364198061956431
2102,unseen,0.3035,0.172,,-0.1315,,0.5480978515072481,1.846171465649038,0.3343440443213297
2103,unseen,0.281,0.151,,-0.13000000000000003,,0.4767833419970476,2.9875724767942646,0.3347850015553588
2104,unseen,0.2925,0.16,,-0.13249999999999998,,0.518215513124218,1.7242493672074028,0.3348434607309962
2105,unseen,0.1445,0.078,,-0.06649999999999999,,0.41801086260732123,2.48408389931764,0.3372585431053687
2106,unseen,0.308,0.209,,-0.099,,0.6482769829069879,2.8199791836084165,0.3343087350588303
2107,unseen,0.241,0.144,,-0.097,,0.6844519312540207,2.524753907557404,0.33342236376359413
2108,unseen,0.144,0.073,,-0.071,,1.2819690080520174,3.489984791596757,0.33715837963649437
2109,unseen,0.098,0.057,,-0.041,,0.6595412368336173,4.2964180801101195,0.34934422919795527
2110,unseen,0.1455,0.108,,-0.03749999999999999,,0.6299283903241044,4.098982427918718,0.3426398306684642
2111,unseen,0.251,0.245,,-0.006000000000000005,,0.4132494447776198,2.2950468599935983,0.3337327772776586
2112,unseen,0.2475,0.199,,-0.04849999999999999,,0.38927318232747793,3.361837474798412,0.3333580521239841
2113,unseen,0.2535,0.149,,-0.10450000000000001,,0.49858471365251644,2.46503343687195,0.3349868303112501
2114,unseen,0.2635,0.141,,-0.12250000000000003,,0.5506119808988462,2.2501652408950097,0.3348855623323302
2115,unseen,0.1485,0.103,,-0.0455,,0.995987419826145,3.710391247409882,0.33663521177129835
2116,unseen,0.0925,0.044,,-0.0485,,1.227071461562338,3.608329147036292,0.4047106179210913
2117,unseen,0.2245,0.116,,-0.1085,,0.2689423260688292,2.253220485144657,0.33591999304681686
2118,unseen,0.2405,0.23,,-0.010499999999999982,,0.4846919649364094,2.6560792097457453,0.3334041874800723
2119,unseen,0.105,0.058,,-0.04699999999999999,,0.39133909963718083,5.097943127830173,0.4427800798045582
2120,unseen,0.1175,0.056,,-0.06149999999999999,,0.7284190960100894,3.273211566943556,0.34331512451171875
2121,unseen,0.2455,0.135,,-0.11049999999999999,,0.3975569304303812,3.3193016852814545,0.3445221488997781
2122,unseen,0.293,0.259,,-0.033999999999999975,,0.5390942774750759,3.047827551650399,0.3348197259777655
2123,unseen,0.1475,0.084,,-0.06349999999999999,,0.7714226539394607,2.853705881795764,0.3780246668723061
2124,unseen,0.4615,0.396,,-0.0655,,0.4622335977043205,2.009678316378336,0.3335064034128483
2125,unseen,0.33,0.184,,-0.14600000000000002,,0.5326341518361281,1.7219583905525375,0.33373678412052643
2126,unseen,0.2745,0.153,,-0.12150000000000002,,0.7240746915140396,2.5828920569330465,0.333371988907337
2127,unseen,0.0985,0.061,,-0.037500000000000006,,0.8269616495477307,4.951508020397029,0.39508712780120414
2128,unseen,0.1735,0.083,,-0.09049999999999998,,0.46670993778780495,3.6275532655801963,0.3362354424171046
2129,unseen,0.264,0.157,,-0.10700000000000001,,0.4596460819449816,3.3567566733892313,0.3340370316372649
2130,unseen,0.1015,0.094,,-0.007500000000000007,,0.757372264233166,4.660774512516934,0.36646654925667627
2131,unseen,0.12,0.064,,-0.055999999999999994,,0.5309339221800491,4.2451469571977745,0.3476363356071993
2132,unseen,0.139,0.08,,-0.05900000000000001,,0.9416468844519738,4.642257610739263,0.3868659080225511
2133,unseen,0.162,0.096,,-0.066,,0.498127152941174,2.6882982351066382,0.336686568601899
2134,unseen,0.2905,0.144,,-0.1465,,0.5383564148060551,1.9039943528810925,0.3368632317493716
2135,unseen,0.3345,0.284,,-0.050500000000000045,,0.5513689942363408,3.1486389902484184,0.3334501216898368
2136,unseen,0.0335,0.022,,-0.011500000000000003,,1.7020125909863153,3.8259350079015104,0.36088486975344847
2137,unseen,0.2525,0.152,,-0.1005,,0.6300338822855938,2.7757798212667426,0.33358654325166515
2138,unseen,0.2255,0.185,,-0.04050000000000001,,0.36902286677202123,4.0047374797636515,0.33735761685237636
2139,unseen,0.3115,0.193,,-0.1185,,0.48089724762025815,2.3460608977197612,0.33370588518954813
2140,unseen,0.2345,0.101,,-0.13349999999999998,,0.8553051371411079,3.0488920939654123,0.34805354106368286
2141,unseen,0.182,0.131,,-0.05099999999999999,,0.810933010449852,2.592038915520561,0.33660864176375777
2142,unseen,0.392,0.192,,-0.2,,0.5911678847610355,2.362567603075752,0.3354076282875591
2143,unseen,0.2775,0.162,,-0.11550000000000002,,0.8096507253199982,3.334745943951384,0.3341139416689256
2144,unseen,0.2565,0.142,,-0.11450000000000002,,0.5003039040765538,2.709213811714721,0.33403752326341735
2145,unseen,0.5315,0.31,,-0.22149999999999997,,0.3325645596939334,1.244359985884771,0.33350825544835144
2146,unseen,0.222,0.111,,-0.111,,0.5111645409457054,2.544035134068769,0.3354075624624878
2147,unseen,0.404,0.221,,-0.18300000000000002,,0.4863813566038274,1.4460606829699916,0.33440877085224946
2148,unseen,0.1515,0.089,,-0.0625,,0.3570562202086929,2.4217691510048636,0.33591760628664874
2149,unseen,0.1735,0.14,,-0.033499999999999974,,0.5509345496169877,3.7177489328316002,0.3367061980609418
2150,unseen,0.2395,0.136,,-0.10349999999999998,,1.1517073585558377,2.3641094587467526,0.3433429948405851
2151,unseen,0.191,0.102,,-0.08900000000000001,,0.5588365390818943,2.763196134933679,0.341734693877551
2152,unseen,0.072,0.052,,-0.019999999999999997,,0.5119594871155506,3.363106003809829,0.3827637825963719
2153,unseen,0.11,0.048,,-0.062,,0.6771457378999677,3.7767846024057268,0.4128394723913409
2154,unseen,0.145,0.091,,-0.05399999999999999,,0.5657295160390983,3.7916927216891785,0.33866250000000003
2155,unseen,0.098,0.039,,-0.059000000000000004,,1.0572785352230314,3.133163243918906,0.35198188681644116
2156,unseen,0.2225,0.126,,-0.0965,,0.6964913370173176,2.943044939237568,0.3370982834305708
2157,unseen,0.069,0.037,,-0.03200000000000001,,0.9045730379823624,3.618746620464178,0.33727431259258617
2158,unseen,0.3175,0.177,,-0.1405,,0.6869993943358372,2.960661339911803,0.3333481084817581
2159,unseen,0.2805,0.212,,-0.06850000000000003,,0.21552627502122598,3.4502851604449267,0.3336899513929804
2160,unseen,0.1855,0.097,,-0.0885,,0.4170604605483054,2.1531424004500104,0.33588032463876905
2161,unseen,0.3155,0.171,,-0.1445,,0.34575085985337156,3.069625892159337,0.33405423380812727
2162,unseen,0.3485,0.341,,-0.007499999999999951,,0.46795217959384094,2.0857106272714567,0.33357950138504155
2163,unseen,0.188,0.085,,-0.103,,0.7134267611514161,3.373053653822195,0.3394921177870316
2164,unseen,0.2385,0.139,,-0.09949999999999998,,0.4576473421057888,2.3464322892238165,0.33389824
2165,unseen,0.1935,0.09,,-0.10350000000000001,,0.7746123533233439,3.4016696884526665,0.3398406842886239
2166,unseen,0.217,0.1,,-0.11699999999999999,,0.42445113430646375,3.3768987103771155,0.33581181564572615
2167,unseen,0.393,0.281,,-0.11199999999999999,,0.2651060691676978,2.39544569025527,0.33365035924211406
2168,unseen,0.353,0.217,,-0.13599999999999998,,0.5789708776633238,2.7945347984549533,0.33393634462095084
2169,unseen,0.123,0.062,,-0.061,,0.78491455303975,4.162604982739656,0.34100006256540116
2170,unseen,0.2605,0.152,,-0.10850000000000001,,0.5050257696696473,2.007485804966075,0.33378294671071534
2171,unseen,0.0585,0.022,,-0.036500000000000005,,0.9518906373128984,3.183739519343818,0.42411830958665586
2172,unseen,0.257,0.16,,-0.097,,0.6467764238096007,2.8859784033511464,0.33750526944634435
2173,unseen,0.382,0.258,,-0.124,,0.3851449948691303,1.9497839616385477,0.33432593120711973
2174,unseen,0.191,0.084,,-0.107,,0.6936937973273969,2.910324931332805,0.3425606567996737
2175,unseen,0.4025,0.257,,-0.14550000000000002,,0.4672238785669887,2.610132183978651,0.3337048357008014
2176,unseen,0.4115,0.361,,-0.05049999999999999,,0.3149521704661562,2.5528326764751452,0.33395889812416346
2177,unseen,0.2325,0.127,,-0.10550000000000001,,0.6800756914673566,2.2524166626648543,0.3350413106419038
2178,unseen,0.429,0.317,,-0.11199999999999999,,0.7030912867341867,2.561545773887281,0.3334125591080225
2179,unseen,0.0925,0.033,,-0.0595,,0.7953580602950608,4.164759463087627,0.4331401895948077
2180,unseen,0.14,0.073,,-0.06700000000000002,,0.603602241632472,2.5222715892445424,0.33832548092502523
2181,unseen,0.324,0.172,,-0.15200000000000002,,0.44483872553575876,1.9169599503070498,0.3346323305739477
2182,unseen,0.06,0.033,,-0.026999999999999996,,1.0073992233213158,3.761543105453353,0.3573327553135889
2183,unseen,0.399,0.251,,-0.14800000000000002,,0.7847504528148559,1.7098674687397586,0.3337725603486668
2184,unseen,0.4345,0.244,,-0.1905,,0.525068114738535,2.4188701863136366,0.33344628497699697
2185,unseen,0.258,0.2,,-0.057999999999999996,,0.6261545156092311,3.36167101206156,0.3334439927469549
2186,unseen,0.0665,0.031,,-0.035500000000000004,,1.1470071339865437,4.249937564903085,0.4125761772853186
2187,unseen,0.1105,0.051,,-0.059500000000000004,,1.014201281648118,3.074362295737517,0.347201921298946
2188,unseen,0.323,0.172,,-0.15100000000000002,,0.4111797855571464,2.747363927645707,0.3343291020381882
2189,unseen,0.1035,0.043,,-0.0605,,0.8348452526171811,2.760640344777438,0.3628196669011072
2190,unseen,0.1375,0.067,,-0.07050000000000001,,0.5348662330943856,2.6957721850651573,0.33681746887560043
2191,unseen,0.0155,0.009,,-0.006500000000000001,,1.7301881156253969,4.160073431109532,0.5074360080655813
2192,unseen,0.4135,0.24,,-0.1735,,0.5551128699657477,2.284468233553952,0.33409761606798954
2193,unseen,0.2985,0.308,,0.009500000000000008,,0.2999064662784176,3.010242716478129,0.33531339130588306
2194,unseen,0.3625,0.2,,-0.16249999999999998,,0.49757175218927735,2.9260328028842486,0.33373286191570695
2195,unseen,0.374,0.222,,-0.152,,0.42307475202535416,2.717610202098991,0.33342639736873686
2196,unseen,0.154,0.075,,-0.079,,0.5038431424422499,3.016753611803709,0.36189117730052245
2197,unseen,0.0545,0.037,,-0.0175,,0.9346108040046063,4.54806012408295,0.357315785089546
2198,unseen,0.269,0.252,,-0.017000000000000015,,0.8086848924961733,3.223620593014109,0.3334117285805216
2199,unseen,0.313,0.153,,-0.16,,0.6712943936173078,2.543761336673616,0.33824176121980637
2200,unseen,0.075,0.054,,-0.020999999999999998,,0.9351258297723317,4.135167224737113,0.3467413400497762
2201,unseen,0.3435,0.188,,-0.15550000000000003,,0.376221861512231,2.8515248523137626,0.33341928836474266
2202,unseen,0.1635,0.086,,-0.07750000000000001,,0.49154073774191537,2.5771958263133534,0.33840742082500325
2203,unseen,0.353,0.254,,-0.09899999999999998,,0.9214434443720241,2.600897407240172,0.33352237252861605
2204,unseen,0.2515,0.238,,-0.013500000000000012,,0.7107720229265146,2.924409849853541,0.33550995513967696
2205,unseen,0.4955,0.261,,-0.2345,,0.6341373787549378,1.63912094100659,0.33408950575854385
2206,unseen,0.1485,0.079,,-0.06949999999999999,,0.5813440867329599,3.7985362487426912,0.33336703556675246
2207,unseen,0.152,0.084,,-0.06799999999999999,,0.8745030032623115,2.610717524655402,0.33741770862723586
2208,unseen,0.04,0.046,,0.005999999999999998,,1.6274027769297907,3.4870576207468487,0.3938887573964497
2209,unseen,0.299,0.303,,0.0040000000000000036,,0.4231790157740908,3.0051122838788453,0.33424524693894225
2210,unseen,0.146,0.075,,-0.071,,0.45364779983583586,3.994270199505522,0.3420545789930556
2211,unseen,0.347,0.395,,0.04800000000000004,,0.5500164685741985,2.709851521493614,0.3334721422222222
2212,unseen,0.179,0.192,,0.013000000000000012,,0.7250427124682686,3.9615817866296936,0.3458808888888889
2213,unseen,0.3495,0.161,,-0.18849999999999997,,0.21317972284512784,2.5268528256937794,0.33772552879721696
2214,unseen,0.297,0.23,,-0.06699999999999998,,0.6525224709480723,3.145707329334796,0.33387167539954643
2215,unseen,0.2245,0.248,,0.023499999999999993,,0.30765052141292876,3.758292930955036,0.33833200870919133
2216,unseen,0.1105,0.091,,-0.019500000000000003,,0.510075856623983,3.198268323379927,0.3356566025484944
2217,unseen,0.305,0.321,,0.016000000000000014,,0.38348952092890487,2.9995218530538286,0.33460029223604215
2218,unseen,0.2475,0.251,,0.003500000000000003,,0.4132805756241444,3.779180701711339,0.3361178805255595
2219,unseen,0.238,0.125,,-0.11299999999999999,,0.667793151666174,2.9092808531875396,0.3342131383748363
2220,unseen,0.3855,0.384,,-0.0015000000000000013,,0.9194533876801574,2.988986738541343,0.33392463001576567
2221,unseen,0.262,0.148,,-0.11400000000000002,,0.5391272178099209,2.713695029049174,0.3422179917492473
2222,unseen,0.551,0.316,,-0.23500000000000004,,0.5976107450405174,1.5046661626085929,0.3341281645144836
2223,unseen,0.2215,0.176,,-0.04550000000000001,,0.4106911370177429,3.7903377362126527,0.34071859239251456
2224,unseen,0.1675,0.079,,-0.08850000000000001,,0.6381271637413848,3.4363554763044597,0.3531618342868448
2225,unseen,0.1755,0.122,,-0.05349999999999999,,0.3534725710925406,4.535230484951676,0.3502916670479484
2226,unseen,0.11,0.058,,-0.052,,1.2551517282618803,3.45562830962949,0.3406936183021356
2227,unseen,0.4775,0.288,,-0.1895,,0.27826531191174314,1.260988126345694,0.33346088382032524
2228,unseen,0.359,0.344,,-0.015000000000000013,,0.7916727577465562,1.9958246097961658,0.3334895447736782
2229,unseen,0.33,0.19,,-0.14,,0.47539531607514673,2.051762308959363,0.33432853101256826
2230,unseen,0.2325,0.127,,-0.10550000000000001,,0.49218294485220215,1.9713862511386242,0.3359626807851239
2231,unseen,0.231,0.147,,-0.08400000000000002,,0.6852255074182715,3.1690207380747997,0.3343939939778555
2232,unseen,0.3715,0.208,,-0.1635,,0.43121079649885374,2.730702821645367,0.3338236768518262
2233,unseen,0.281,0.157,,-0.12400000000000003,,0.4406571924164838,3.097489011857718,0.33355102706639606
2234,unseen,0.3565,0.202,,-0.15449999999999997,,0.32342568635902236,2.4858538841350595,0.3347738410785454
2235,unseen,0.1555,0.059,,-0.0965,,1.0517643950378808,3.6851183722541756,0.35437678932942174
2236,unseen,0.1905,0.114,,-0.0765,,0.5658200696641761,2.2609220324484767,0.33473683947998567
2237,unseen,0.49,0.303,,-0.187,,0.41561115866016235,2.284617850536758,0.3334038438927707
2238,unseen,0.089,0.059,,-0.03,,0.9473913586308099,3.5499174188720954,0.3551095532585443
2239,unseen,0.2785,0.226,,-0.05250000000000002,,0.7134558724339334,3.085943668476988,0.3353459727086101
2240,unseen,0.156,0.077,,-0.079,,0.4519612009558527,2.6664514569254756,0.33914862095438714
2241,unseen,0.214,0.101,,-0.11299999999999999,,0.4509584246488524,3.502903003646111,0.33565356677196445
2242,unseen,0.3935,0.258,,-0.1355,,0.4915148382305706,2.1005078613860766,0.33390106850671086
2243,unseen,0.0735,0.021,,-0.05249999999999999,,0.8844315482670883,4.3682885047017,0.44634982683830793
2244,unseen,0.3245,0.176,,-0.14850000000000002,,0.6230175652553862,1.8847047336401144,0.33461928468245494
2245,unseen,0.3975,0.247,,-0.15050000000000002,,0.4623416853996431,2.8727948029913017,0.3334315789473684
2246,unseen,0.2215,0.231,,0.009500000000000008,,0.41931245114757754,2.39276919075873,0.33362845750152526
2247,unseen,0.1555,0.129,,-0.026499999999999996,,0.6949058361843711,2.866465494962348,0.3343807978157552
2248,unseen,0.289,0.162,,-0.12699999999999997,,0.17445876710977531,3.1021005309339293,0.33370790794694266
2249,unseen,0.494,0.426,,-0.068,,0.3541240725788552,1.6003337233989423,0.33338090339200654
2250,unseen,0.228,0.195,,-0.033,,0.25517429628361626,3.67821421497663,0.3360331076122258
2251,unseen,0.181,0.09,,-0.091,,0.4148914830726319,2.5864523281038925,0.33615588768606036
2252,unseen,0.586,0.397,,-0.18899999999999995,,0.6870726107385913,1.591274151311828,0.33338655542382944
2253,unseen,0.2295,0.117,,-0.1125,,0.7224443615176032,1.9671961143240375,0.338696692168046
2254,unseen,0.2105,0.083,,-0.1275,,0.4763467408842782,3.4277519655556317,0.34494478502488146
2255,unseen,0.359,0.263,,-0.09599999999999997,,0.5246599813373909,2.8664395294575633,0.33393263096554304
2256,unseen,0.157,0.082,,-0.075,,1.0746856502587818,3.1748643806670933,0.3381266141447796
2257,unseen,0.248,0.112,,-0.136,,0.710690283623867,2.803404795624283,0.3382784349800875
2258,unseen,0.3375,0.21,,-0.12750000000000003,,0.6095502994064753,3.0693821167760573,0.33338362055784454
